t,gate_idx,range_m,true_bx,true_by,true_bz,cv_bx,cv_by,cv_bz,err_x,err_y,err_z,err_total,true_vx,true_vy,true_vz,cv_vx,cv_vy,cv_vz,verr_x,verr_y,verr_z,verr_total,pnp_ok,reliable,gate_qw,gate_qx,gate_qy,gate_qz,odo_qw,odo_qx,odo_qy,odo_qz,cv_rx,cv_ry,cv_rz
25.143,2,3.859,3.757,0.296,0.830,4.061,0.312,-0.331,0.304,0.017,-1.161,1.201,4.677,0.370,-0.138,-0.000,-0.000,-0.000,-4.677,-0.370,0.138,4.693,True,True,0.70711,0.00000,-0.00000,0.70711,0.00015,-0.03122,-0.00265,-0.99951,2.82248,0.02588,0.02551
25.206,2,3.827,3.723,0.293,0.838,3.917,0.289,-0.297,0.194,-0.004,-1.135,1.152,4.651,0.367,-0.131,-0.000,-0.000,-0.000,-4.651,-0.367,0.131,4.667,True,True,0.70711,0.00000,-0.00000,0.70711,0.00015,-0.03027,-0.00267,-0.99954,2.67774,0.01335,-0.12756
25.250,2,3.607,3.480,0.276,0.910,3.843,0.286,-0.265,0.363,0.010,-1.175,1.230,4.621,0.364,-0.045,-0.000,-0.000,-0.000,-4.621,-0.364,0.045,4.635,True,True,0.70711,0.00000,-0.00000,0.70711,0.00018,-0.02081,-0.00294,-0.99978,2.82142,0.01907,-0.04007
25.271,2,3.409,3.263,0.260,0.954,3.583,0.243,-0.189,0.320,-0.017,-1.143,1.187,4.596,0.362,0.012,-0.000,-0.000,-0.000,-4.596,-0.362,-0.012,4.611,True,True,0.70711,0.00000,-0.00000,0.70711,0.00019,-0.01442,-0.00313,-0.99989,-2.92334,-0.00975,0.44207
25.291,2,3.270,3.109,0.250,0.982,3.480,0.248,-0.169,0.371,-0.002,-1.151,1.209,4.570,0.360,0.053,3.380,-1.090,-0.190,-1.190,-1.450,-0.243,1.891,True,True,0.70711,0.00000,-0.00000,0.70711,0.00021,-0.00979,-0.00376,-0.99995,-2.88219,0.06556,-0.05310
25.332,2,3.144,2.968,0.241,1.011,3.215,0.214,-0.112,0.247,-0.027,-1.123,1.150,4.543,0.357,0.099,-0.000,-0.000,-0.000,-4.543,-0.357,-0.099,4.558,True,True,0.70711,0.00000,-0.00000,0.70711,0.00022,-0.00458,-0.00457,-0.99998,-2.87812,-0.02522,0.43974
25.353,2,3.027,2.834,0.233,1.037,3.140,0.219,-0.198,0.306,-0.014,-1.235,1.273,4.513,0.354,0.143,-0.000,-0.000,-0.000,-4.513,-0.354,-0.143,4.529,True,True,0.70711,0.00000,-0.00000,0.70711,0.00024,0.00051,-0.00507,-0.99999,2.29949,0.01861,-0.10281
25.373,2,2.909,2.700,0.224,1.060,3.075,0.217,-0.215,0.375,-0.007,-1.276,1.330,4.480,0.351,0.186,3.660,0.210,-0.140,-0.820,-0.141,-0.326,0.893,True,True,0.70711,0.00000,-0.00000,0.70711,0.00025,0.00551,-0.00539,-0.99997,2.25058,0.02406,-0.09094
25.415,2,2.672,2.427,0.205,1.097,2.912,0.208,-0.240,0.484,0.003,-1.337,1.422,4.432,0.348,0.269,-0.000,-0.000,-0.000,-4.432,-0.348,-0.269,4.454,True,True,0.70711,0.00000,-0.00000,0.70711,0.00026,0.01526,-0.00603,-0.99987,2.20203,0.03540,-0.06135
25.458,2,2.643,2.394,0.203,1.100,2.258,0.208,-0.323,-0.136,0.005,-1.423,1.430,4.372,0.342,0.275,,,,,,,,False,True,0.70711,0.00000,-0.00000,0.70711,0.00026,0.01637,-0.00608,-0.99985,,,
25.502,2,2.460,2.180,0.188,1.123,2.125,0.192,-0.322,-0.056,0.004,-1.445,1.446,4.326,0.339,0.342,0.640,0.100,-0.000,-3.686,-0.239,-0.342,3.710,False,True,0.70711,0.00000,-0.00000,0.70711,0.00027,0.02441,-0.00628,-0.99968,,,
25.522,2,2.348,2.050,0.179,1.130,1.970,0.180,-0.319,-0.080,0.001,-1.449,1.451,4.281,0.336,0.373,1.470,0.120,-0.030,-2.811,-0.216,-0.403,2.848,False,True,0.70711,0.00000,-0.00000,0.70711,0.00026,0.02837,-0.00629,-0.99958,,,
25.563,2,2.235,1.919,0.170,1.134,1.844,0.170,-0.316,-0.075,-0.001,-1.450,1.451,4.207,0.330,0.399,1.210,0.100,-0.030,-2.997,-0.230,-0.429,3.036,False,True,0.70711,0.00000,-0.00000,0.70711,0.00025,0.03214,-0.00664,-0.99946,,,
25.609,2,2.061,1.712,0.156,1.138,1.724,0.157,-0.318,0.012,0.001,-1.455,1.455,4.148,0.326,0.448,1.150,0.120,0.020,-2.998,-0.206,-0.428,3.036,False,True,0.70711,0.00000,-0.00000,0.70711,0.00023,0.03861,-0.00705,-0.99923,,,
26.786,3,36.968,36.629,4.842,1.231,43.203,0.405,-7.608,6.575,-4.437,-8.838,11.876,4.133,-1.483,3.942,-0.000,-0.000,-0.000,-4.133,1.483,-3.942,5.901,False,True,0.70711,0.00000,-0.00000,0.70711,-0.01419,-0.15282,0.20460,-0.96674,,,
26.807,3,36.747,36.371,5.137,1.032,43.186,0.304,-7.655,6.815,-4.834,-8.688,12.053,4.200,-1.383,4.041,0.170,1.010,0.480,-4.030,2.393,-3.561,5.886,False,True,0.70711,0.00000,-0.00000,0.70711,-0.01661,-0.15278,0.20108,-0.96745,,,
26.869,3,36.505,36.092,5.401,0.926,42.758,0.031,-7.658,6.667,-5.369,-8.584,12.123,4.347,-1.110,4.212,-11.750,0.920,2.260,-16.097,2.030,-1.952,16.341,False,True,0.70711,0.00000,-0.00000,0.70711,-0.01875,-0.15083,0.19568,-0.96882,,,
26.911,3,36.413,35.986,5.486,0.911,41.521,-0.138,-7.391,5.535,-5.624,-8.302,11.454,4.389,-1.004,4.245,12.130,1.660,-2.610,7.741,2.664,-6.855,10.678,False,True,0.70711,0.00000,-0.00000,0.70711,-0.01962,-0.14983,0.19449,-0.96920,,,
26.952,3,36.277,35.830,5.607,0.865,39.846,-0.220,-6.942,4.015,-5.827,-7.807,10.537,4.475,-0.716,4.281,,,,,,,,False,True,0.70711,0.00000,-0.00000,0.70711,-0.02004,-0.14788,0.18723,-0.97091,,,
26.973,3,36.277,35.830,5.607,0.865,40.496,-0.270,-7.062,4.666,-5.877,-7.926,10.915,4.475,-0.716,4.281,,,,,,,,False,True,0.70711,0.00000,-0.00000,0.70711,-0.02004,-0.14788,0.18723,-0.97091,,,
27.015,3,35.845,35.353,5.845,0.940,39.717,-0.351,-6.792,4.364,-6.195,-7.732,10.826,4.514,-0.290,4.337,10.910,0.540,-3.250,6.396,0.830,-7.587,9.958,False,True,0.70711,0.00000,-0.00000,0.70711,-0.02181,-0.13957,0.17293,-0.97475,,,
27.056,3,35.813,35.319,5.855,0.950,39.543,-0.364,-6.452,4.224,-6.219,-7.402,10.550,4.570,-0.119,4.302,1.730,0.130,-3.380,-2.840,0.249,-7.682,8.194,False,True,0.70711,0.00000,-0.00000,0.70711,-0.02199,-0.13899,0.17259,-0.97489,,,
27.118,3,35.518,35.005,5.915,1.088,42.071,-0.666,-5.971,7.066,-6.581,-7.059,11.960,4.600,0.243,4.276,-0.000,-0.000,-0.000,-4.600,-0.243,-4.276,6.285,True,True,0.70711,0.00000,-0.00000,0.70711,0.02258,0.13209,-0.16382,0.97735,2.41126,-0.55856,-0.78137
27.138,3,35.260,34.740,5.923,1.156,43.616,-0.677,-6.120,8.876,-6.600,-7.276,13.239,4.592,0.478,4.262,-0.000,-0.000,-0.000,-4.592,-0.478,-4.262,6.283,True,True,0.70711,0.00000,-0.00000,0.70711,0.02222,0.12634,-0.15340,0.97980,2.45467,-0.53043,-0.80443
27.200,3,35.171,34.650,5.912,1.183,48.154,-0.806,-6.350,13.504,-6.718,-7.534,16.860,4.642,0.708,4.176,-0.000,-0.000,-0.000,-4.642,-0.708,-4.176,6.284,True,True,0.70711,0.00000,-0.00000,0.70711,0.02225,0.12460,-0.15187,0.98026,2.50533,-0.53777,-0.85171
27.221,3,34.990,34.469,5.885,1.251,43.648,-0.627,-5.674,9.179,-6.511,-6.925,13.214,4.634,0.857,4.158,-0.000,-0.000,-0.000,-4.634,-0.857,-4.158,6.285,True,True,0.70711,0.00000,-0.00000,0.70711,0.02187,0.12040,-0.14543,0.98177,-2.68279,0.28029,-0.92571
27.242,3,34.778,34.261,5.830,1.306,41.480,-0.579,-5.223,7.219,-6.409,-6.529,11.654,4.634,1.006,4.131,-0.000,-0.000,-0.000,-4.634,-1.006,-4.131,6.289,True,True,0.70711,0.00000,-0.00000,0.70711,0.02155,0.11631,-0.14090,0.98293,2.30142,-0.42589,-0.75330
27.304,3,34.673,34.159,5.803,1.311,39.769,-0.519,-4.674,5.611,-6.322,-5.985,10.357,4.673,1.239,4.038,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.02107,0.11425,-0.13622,0.98384,-2.66898,0.22805,-0.95804
27.325,3,34.483,33.975,5.736,1.373,39.692,-0.509,-4.487,5.717,-6.245,-5.860,10.297,4.662,1.358,4.015,9.430,0.460,-8.310,4.768,-0.898,-12.325,13.245,True,True,0.70711,0.00000,-0.00000,0.70711,0.02049,0.11021,-0.13061,0.98508,-2.68775,0.19693,-0.98688
27.367,3,34.239,33.743,5.634,1.399,39.918,-0.511,-4.304,6.175,-6.145,-5.703,10.412,4.685,1.599,3.913,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.01969,0.10605,-0.12487,0.98629,-2.70247,0.22296,-0.90471
27.408,3,34.045,33.560,5.549,1.414,39.988,-0.489,-4.104,6.428,-6.038,-5.518,10.403,4.691,1.779,3.829,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.01873,0.10245,-0.11744,0.98760,-2.67720,0.17077,-0.87120
27.428,3,34.045,33.560,5.549,1.414,39.982,-0.467,-3.964,6.422,-6.015,-5.378,10.313,4.691,1.779,3.829,-7.180,0.010,-0.450,-11.871,-1.769,-4.279,12.742,True,True,0.70711,0.00000,-0.00000,0.70711,0.01873,0.10245,-0.11744,0.98760,-2.66732,0.16647,-0.87450
27.491,3,33.729,33.265,5.382,1.452,39.501,-0.462,-3.683,6.236,-5.844,-5.135,9.971,4.712,2.043,3.686,-0.000,-0.000,-0.000,-4.712,-2.043,-3.686,6.321,True,True,0.70711,0.00000,-0.00000,0.70711,0.01755,0.09722,-0.11051,0.98895,-2.61589,0.12375,-0.87873
27.532,3,33.479,33.034,5.236,1.474,39.786,-0.165,-3.681,6.752,-5.400,-5.155,10.066,4.709,2.140,3.644,-0.000,-0.000,-0.000,-4.709,-2.140,-3.644,6.327,True,True,0.70711,0.00000,-0.00000,0.70711,0.01675,0.09361,-0.10716,0.98968,-2.72598,-0.04027,-1.16490
27.552,3,33.323,32.891,5.148,1.447,39.605,-0.351,-3.475,6.715,-5.499,-4.923,9.978,4.710,2.220,3.606,-0.000,-0.000,-0.000,-4.710,-2.220,-3.606,6.334,True,True,0.70711,0.00000,-0.00000,0.70711,0.01599,0.09162,-0.10251,0.99038,-2.61620,0.11783,-0.87151
27.573,3,33.090,32.679,5.010,1.403,31.024,-0.153,-2.688,-1.654,-5.164,-4.091,6.792,4.712,2.325,3.546,8.360,-0.420,-2.000,3.648,-2.745,-5.546,7.183,False,True,0.70711,0.00000,-0.00000,0.70711,0.01492,0.08893,-0.09652,0.99124,,,
27.656,3,32.948,32.549,4.936,1.337,30.190,3.803,-1.590,-2.359,-1.133,-2.927,3.926,4.740,2.529,3.350,-0.000,-0.000,-0.000,-4.740,-2.529,-3.350,6.331,True,True,0.70711,0.00000,-0.00000,0.70711,0.01390,0.08733,-0.08864,0.99213,2.67044,-0.12119,0.76200
27.676,3,32.948,32.549,4.936,1.337,30.461,3.812,-1.526,-2.088,-1.124,-2.864,3.718,4.740,2.529,3.350,-0.000,-0.000,-0.000,-4.740,-2.529,-3.350,6.331,True,True,0.70711,0.00000,-0.00000,0.70711,0.01390,0.08733,-0.08864,0.99213,2.69204,-0.08731,0.75693
27.717,3,32.514,32.155,4.664,1.218,30.239,3.752,-1.432,-1.916,-0.912,-2.650,3.394,4.747,2.701,3.208,-0.000,-0.000,-0.000,-4.747,-2.701,-3.208,6.334,True,True,0.70711,0.00000,-0.00000,0.70711,0.01181,0.08304,-0.07606,0.99357,2.71742,-0.11123,0.71955
27.738,3,32.226,31.893,4.474,1.130,30.169,3.666,-1.354,-1.725,-0.808,-2.484,3.130,4.750,2.784,3.128,-0.000,-0.000,-0.000,-4.750,-2.784,-3.128,6.333,True,True,0.70711,0.00000,-0.00000,0.70711,0.01054,0.08067,-0.06902,0.99429,2.64753,-0.09156,0.62448
27.821,3,32.060,31.743,4.381,1.021,30.061,3.570,-1.290,-1.682,-0.811,-2.310,2.971,4.774,2.944,2.879,-0.000,-0.000,-0.000,-4.774,-2.944,-2.879,6.305,True,True,0.70711,0.00000,-0.00000,0.70711,0.00925,0.07932,-0.05730,0.99516,2.58327,-0.10362,0.60215
27.842,3,32.060,31.743,4.381,1.021,30.211,3.605,-1.266,-1.532,-0.775,-2.287,2.860,4.774,2.944,2.879,-13.040,-4.300,-0.670,-17.814,-7.244,-3.549,19.555,True,True,0.70711,0.00000,-0.00000,0.70711,0.00925,0.07932,-0.05730,0.99516,2.72677,0.04838,0.80721
27.883,3,31.602,31.327,4.069,0.887,31.466,3.668,-1.097,0.139,-0.401,-1.984,2.029,4.780,3.036,2.747,-0.000,-0.000,-0.000,-4.780,-3.036,-2.747,6.293,True,True,0.70711,0.00000,-0.00000,0.70711,0.00747,0.07604,-0.04665,0.99598,2.72161,-0.20720,-0.55740
27.904,3,31.348,31.095,3.896,0.802,32.563,3.717,-1.097,1.469,-0.180,-1.899,2.407,4.784,3.088,2.655,-0.000,-0.000,-0.000,-4.784,-3.088,-2.655,6.283,True,True,0.70711,0.00000,-0.00000,0.70711,0.00644,0.07441,-0.03958,0.99642,2.55260,-0.02732,0.06984
27.966,3,31.312,31.061,3.873,0.785,31.983,3.546,-0.990,0.922,-0.327,-1.775,2.027,4.797,3.119,2.529,-0.000,-0.000,-0.000,-4.797,-3.119,-2.529,6.256,True,True,0.70711,0.00000,-0.00000,0.70711,0.00625,0.07418,-0.03788,0.99651,2.72501,-0.04991,0.36087
27.987,3,31.048,30.819,3.695,0.700,31.851,3.483,-0.949,1.032,-0.212,-1.649,1.957,4.797,3.158,2.449,-0.000,-0.000,-0.000,-4.797,-3.158,-2.449,6.244,True,True,0.70711,0.00000,-0.00000,0.70711,0.00529,0.07259,-0.03063,0.99688,2.70055,-0.06978,0.33016
28.007,3,30.931,30.712,3.615,0.668,32.602,3.453,-0.902,1.890,-0.162,-1.570,2.462,4.800,3.172,2.397,-0.000,-0.000,-0.000,-4.800,-3.172,-2.397,6.233,True,True,0.70711,0.00000,-0.00000,0.70711,0.00494,0.07195,-0.02831,0.99699,2.57649,-0.09829,-0.14690
28.049,3,30.817,30.607,3.540,0.617,31.387,3.256,-0.878,0.781,-0.284,-1.495,1.710,4.800,3.199,2.352,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00435,0.07128,-0.02256,0.99719,2.89772,-0.26844,-0.71007
28.092,3,30.453,30.271,3.297,0.473,30.509,3.049,-0.836,0.238,-0.248,-1.309,1.353,4.813,3.243,2.075,-0.000,-0.000,-0.000,-4.813,-3.243,-2.075,6.163,True,True,0.70711,0.00000,-0.00000,0.70711,0.00282,0.06948,-0.00798,0.99755,3.09063,-0.26852,-0.61645
28.113,3,30.311,30.138,3.197,0.434,31.011,3.093,-0.774,0.873,-0.104,-1.208,1.494,4.814,3.245,2.054,-0.000,-0.000,-0.000,-4.814,-3.245,-2.054,6.158,True,True,0.70711,0.00000,-0.00000,0.70711,0.00253,0.06900,-0.00642,0.99759,-3.03849,0.09631,-0.04783
28.155,3,30.275,30.105,3.173,0.424,30.213,2.947,-0.756,0.107,-0.226,-1.180,1.206,4.821,3.229,1.965,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00244,0.06887,-0.00579,0.99761,2.49386,0.00197,0.22733
28.176,3,30.275,30.105,3.173,0.424,29.171,2.793,-0.747,-0.934,-0.380,-1.171,1.545,4.821,3.229,1.965,-0.000,-0.000,-0.000,-4.821,-3.229,-1.965,6.126,True,True,0.70711,0.00000,-0.00000,0.70711,0.00244,0.06887,-0.00579,0.99761,2.56173,0.06140,0.33256
28.196,3,29.930,29.783,2.938,0.355,20.106,1.228,-0.605,-9.677,-1.710,-0.960,9.874,4.823,3.229,1.873,-0.000,-0.000,-0.000,-4.823,-3.229,-1.873,6.099,True,True,0.70711,0.00000,-0.00000,0.70711,0.00160,0.06714,0.00105,0.99774,1.64223,0.14890,0.12946
28.279,3,29.670,29.540,2.764,0.289,19.089,0.871,-0.583,-10.451,-1.894,-0.872,10.657,4.830,3.195,1.710,-0.000,-0.000,-0.000,-4.830,-3.195,-1.710,6.038,True,True,0.70711,0.00000,-0.00000,0.70711,0.00092,0.06607,0.00750,0.99779,-2.54181,0.17971,0.55787
28.299,3,29.670,29.540,2.764,0.289,17.912,0.549,-0.554,-11.628,-2.216,-0.843,11.867,4.830,3.195,1.710,-0.000,-0.000,-0.000,-4.830,-3.195,-1.710,6.038,True,True,0.70711,0.00000,-0.00000,0.70711,0.00092,0.06607,0.00750,0.99779,-2.47296,0.26338,0.50012
28.340,3,29.258,29.151,2.491,0.198,23.178,1.518,-0.650,-5.973,-0.972,-0.848,6.110,4.832,3.170,1.580,-0.000,-0.000,-0.000,-4.832,-3.170,-1.580,5.991,True,True,0.70711,0.00000,-0.00000,0.70711,0.00002,0.06455,0.01601,0.99779,-2.89164,0.10057,0.59201
28.382,3,29.085,28.988,2.379,0.145,19.499,0.750,-0.572,-9.489,-1.629,-0.716,9.654,4.834,3.144,1.464,-0.000,-0.000,-0.000,-4.834,-3.144,-1.464,5.950,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00059,0.06393,0.02348,0.99768,-2.47298,0.18776,0.43574
28.402,3,28.777,28.695,2.180,0.076,23.604,1.522,-0.648,-5.091,-0.658,-0.723,5.184,4.835,3.129,1.373,-0.000,-0.000,-0.000,-4.835,-3.129,-1.373,5.920,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00130,0.06297,0.03171,0.99751,-2.90495,0.03440,0.57561
28.444,3,28.742,28.661,2.158,0.073,25.504,1.775,-0.715,-3.157,-0.383,-0.788,3.277,4.836,3.079,1.312,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00130,0.06286,0.03154,0.99752,2.70417,0.23559,0.45056
28.464,3,28.742,28.661,2.158,0.073,27.418,1.987,-0.769,-1.243,-0.170,-0.842,1.511,4.836,3.079,1.312,-6.820,2.280,-0.740,-11.656,-0.799,-2.052,11.863,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00130,0.06286,0.03154,0.99752,2.77258,0.14994,0.10016
28.505,3,28.425,28.357,1.957,0.032,26.574,1.862,-0.810,-1.784,-0.095,-0.842,1.975,4.836,3.045,1.261,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00161,0.06197,0.03396,0.99750,2.36068,0.22432,0.50050
28.546,3,28.103,28.048,1.759,-0.037,25.663,1.741,-0.868,-2.385,-0.018,-0.831,2.525,4.837,2.981,1.113,-0.000,-0.000,-0.000,-4.837,-2.981,-1.113,5.790,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00237,0.06115,0.04429,0.99714,2.43631,0.23901,0.49276
28.588,3,28.103,28.048,1.759,-0.037,27.830,1.851,-0.915,-0.217,0.092,-0.877,0.908,4.837,2.981,1.113,-0.000,-0.000,-0.000,-4.837,-2.981,-1.113,5.790,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00237,0.06115,0.04429,0.99714,2.51727,0.10479,-0.73244
28.608,3,27.838,27.792,1.600,-0.063,28.328,1.846,-0.907,0.536,0.246,-0.844,1.030,4.837,2.902,1.042,-0.730,2.230,-1.350,-5.567,-0.672,-2.392,6.096,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00248,0.06056,0.04483,0.99715,2.59519,0.11911,-0.62411
28.650,3,27.584,27.546,1.452,-0.100,28.031,1.730,-0.904,0.485,0.278,-0.805,0.980,4.837,2.832,0.955,-0.000,-0.000,-0.000,-4.837,-2.832,-0.955,5.686,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00278,0.06009,0.04871,0.99700,2.74060,0.35051,0.37165
28.691,3,27.550,27.512,1.432,-0.105,27.413,1.558,-0.958,-0.099,0.126,-0.854,0.869,4.836,2.767,0.904,-0.000,-0.000,-0.000,-4.836,-2.767,-0.904,5.645,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00283,0.06002,0.04952,0.99696,2.89345,0.12235,-0.62233
28.712,3,27.339,27.307,1.312,-0.124,28.187,1.573,-0.975,0.880,0.261,-0.850,1.251,4.836,2.737,0.875,-0.000,-0.000,-0.000,-4.836,-2.737,-0.875,5.625,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00301,0.05956,0.05164,0.99688,2.37508,0.07332,-0.34639
28.732,3,27.230,27.200,1.251,-0.131,25.768,1.429,-0.782,-1.432,0.177,-0.651,1.583,4.835,2.703,0.859,-0.000,-0.000,-0.000,-4.835,-2.703,-0.859,5.606,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00301,0.05935,0.05140,0.99691,2.76606,-0.04400,-1.19405
28.814,3,26.993,26.969,1.121,-0.160,26.344,1.381,-0.955,-0.625,0.260,-0.794,1.044,4.833,2.576,0.752,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00334,-0.05891,-0.05640,-0.99666,2.45821,0.38288,0.20219
28.855,3,26.712,26.694,0.972,-0.185,25.235,1.135,-1.008,-1.459,0.163,-0.823,1.683,4.831,2.507,0.711,-0.000,-0.000,-0.000,-4.831,-2.507,-0.711,5.489,True,True,0.70711,0.00000,-0.00000,0.70711,0.00345,-0.05850,-0.05784,-0.99660,-2.94151,-0.11113,0.70048
28.876,3,26.712,26.694,0.972,-0.185,24.907,1.086,-0.997,-1.787,0.114,-0.811,1.965,4.831,2.507,0.711,-0.000,-0.000,-0.000,-4.831,-2.507,-0.711,5.489,True,True,0.70711,0.00000,-0.00000,0.70711,0.00345,-0.05850,-0.05784,-0.99660,-2.94151,-0.11113,0.70048
28.896,3,26.506,26.491,0.865,-0.202,25.726,0.998,-1.080,-0.764,0.132,-0.878,1.172,4.830,2.458,0.688,-0.000,-0.000,-0.000,-4.830,-2.458,-0.688,5.463,True,True,0.70711,0.00000,-0.00000,0.70711,0.00349,-0.05823,-0.05828,-0.99659,2.23072,0.20575,-0.14308
28.917,3,26.349,26.337,0.787,-0.215,26.423,1.046,-1.118,0.087,0.259,-0.903,0.944,4.829,2.421,0.666,-0.000,-0.000,-0.000,-4.829,-2.421,-0.666,5.443,True,True,0.70711,0.00000,-0.00000,0.70711,0.00354,-0.05803,-0.05896,-0.99657,2.54519,0.11239,-0.72244
28.937,3,26.242,26.231,0.733,-0.225,27.297,1.021,-1.157,1.066,0.288,-0.932,1.445,4.828,2.378,0.634,-0.000,-0.000,-0.000,-4.828,-2.378,-0.634,5.419,True,True,0.70711,0.00000,-0.00000,0.70711,0.00364,-0.05790,-0.06066,-0.99647,2.63587,0.19428,-0.45548
29.000,3,26.084,26.075,0.655,-0.241,27.637,0.981,-1.232,1.563,0.327,-0.991,1.879,4.825,2.278,0.561,-0.000,-0.000,-0.000,-4.825,-2.278,-0.561,5.365,True,True,0.70711,0.00000,-0.00000,0.70711,0.00384,-0.05771,-0.06409,-0.99627,2.81010,0.27846,0.35178
29.020,3,25.829,25.823,0.534,-0.260,26.653,0.908,-1.223,0.830,0.373,-0.963,1.325,4.824,2.241,0.536,-0.000,-0.000,-0.000,-4.824,-2.241,-0.536,5.346,True,True,0.70711,0.00000,-0.00000,0.70711,0.00394,-0.05745,-0.06579,-0.99617,2.65467,0.33689,0.44515
29.041,3,25.722,25.716,0.486,-0.266,26.062,0.761,-1.268,0.346,0.275,-1.002,1.095,4.822,2.192,0.520,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00388,-0.05736,-0.06483,-0.99624,2.77729,-0.01417,-0.96386
29.082,3,25.467,25.462,0.370,-0.282,26.785,0.717,-1.312,1.323,0.346,-1.030,1.712,4.821,2.140,0.485,-0.000,-0.000,-0.000,-4.821,-2.140,-0.485,5.296,True,True,0.70711,0.00000,-0.00000,0.70711,0.00407,-0.05709,-0.06817,-0.99603,2.89154,0.29056,0.21885
29.123,3,25.433,25.429,0.356,-0.284,22.116,0.402,-1.148,-3.313,0.046,-0.864,3.424,4.819,2.061,0.449,-0.000,-0.000,-0.000,-4.819,-2.061,-0.449,5.260,True,True,0.70711,0.00000,-0.00000,0.70711,0.00408,-0.05706,-0.06838,-0.99602,-2.63608,0.21234,0.76488
29.164,3,25.085,25.083,0.210,-0.303,24.683,0.538,-1.254,-0.399,0.328,-0.951,1.082,4.816,1.971,0.420,-0.000,-0.000,-0.000,-4.816,-1.971,-0.420,5.220,True,True,0.70711,0.00000,-0.00000,0.70711,0.00404,-0.05679,-0.06789,-0.99607,2.71547,0.31655,0.33325
29.185,3,25.085,25.083,0.210,-0.303,22.610,0.344,-1.136,-2.473,0.135,-0.833,2.613,4.816,1.971,0.420,-0.000,-0.000,-0.000,-4.816,-1.971,-0.420,5.220,True,True,0.70711,0.00000,-0.00000,0.70711,0.00404,-0.05679,-0.06789,-0.99607,-2.70632,-0.00013,0.24421
29.206,3,24.856,24.854,0.117,-0.315,21.288,0.224,-1.078,-3.566,0.107,-0.763,3.648,4.814,1.919,0.399,-0.000,-0.000,-0.000,-4.814,-1.919,-0.399,5.198,True,True,0.70711,0.00000,-0.00000,0.70711,0.00409,-0.05663,-0.06891,-0.99601,-2.64409,0.02723,0.32522
29.269,3,24.747,24.745,0.073,-0.321,20.665,0.139,-1.099,-4.080,0.066,-0.778,4.154,4.811,1.817,0.351,-0.000,-0.000,-0.000,-4.811,-1.817,-0.351,5.154,True,True,0.70711,0.00000,-0.00000,0.70711,0.00420,-0.05655,-0.07105,-0.99586,-2.65901,0.01049,0.30861
29.290,3,24.545,24.543,-0.003,-0.330,20.793,0.107,-1.117,-3.750,0.110,-0.787,3.834,4.809,1.770,0.332,-0.000,-0.000,-0.000,-4.809,-1.770,-0.332,5.135,True,True,0.70711,0.00000,-0.00000,0.70711,0.00424,-0.05643,-0.07190,-0.99581,-2.67531,0.02644,0.31270
29.310,3,24.545,24.543,-0.003,-0.330,20.827,0.069,-1.128,-3.716,0.073,-0.798,3.801,4.809,1.770,0.332,-0.460,2.290,0.470,-5.269,0.520,0.138,5.296,True,True,0.70711,0.00000,-0.00000,0.70711,0.00424,-0.05643,-0.07190,-0.99581,-2.66541,0.01577,0.26248
29.331,3,24.300,24.298,-0.091,-0.341,20.731,0.024,-1.142,-3.566,0.115,-0.801,3.657,4.806,1.689,0.314,9.700,0.650,0.300,4.894,-1.039,-0.014,5.003,True,True,0.70711,0.00000,-0.00000,0.70711,0.00416,-0.05630,-0.07069,-0.99590,-2.66447,0.04488,0.29681
29.395,3,24.152,24.149,-0.143,-0.347,19.395,-0.113,-1.091,-4.754,0.030,-0.744,4.812,4.803,1.609,0.284,-0.000,-0.000,-0.000,-4.803,-1.609,-0.284,5.074,True,True,0.70711,0.00000,-0.00000,0.70711,0.00421,-0.05623,-0.07170,-0.99583,-2.61485,0.06199,0.34805
29.436,3,23.711,23.706,-0.286,-0.363,20.256,-0.085,-1.166,-3.450,0.201,-0.803,3.548,4.800,1.504,0.257,-0.000,-0.000,-0.000,-4.800,-1.504,-0.257,5.036,True,True,0.70711,0.00000,-0.00000,0.70711,0.00416,-0.05604,-0.07122,-0.99588,-2.69030,-0.00765,0.24585
